sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,total_enroll,Grade,SingleScore,Third_Grade_Reading,Fifth_Grade_Reading,Eighth_Grade_Reading,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,CollegeEnrollment
623185,623,Catoosa County,Tiger Creek Elementary School,185,E,451,C,72.40000000000000,,,,,,,
633491,633,Cobb County,Timber Ridge Elementary School,491,E,599,A,100.5,,,,,,,
675207,675,Henry County,Timber Ridge Elementary School,207,E,546,B,85.5,,,,,,,
629178,629,Clarke County,Timothy Elementary School,178,E,527,B,83.30000000000000,,,,,,,
721294,721,Richmond County,Tobacco Road Elementary School,294,E,388,D,64.3,,,,,,,
727197,727,Stephens County,Toccoa Elementary School,197,E,672,D,68.10000000000000,,,,,,,
698205,698,McIntosh County,Todd Grant Elementary School,205,E,630,F,51.40000000000000,,,,,,,
664176,664,Gordon County,Tolbert Elementary School,176,E,503,B,85.60000000000000,,,,,,,
6443069,644,DeKalb County,Toney Elementary School,3069,E,354,F,51.40000000000000,,,,,,,
7384050,738,Toombs County,Toombs Central Elementary School,4050,E,409,B,89.30000000000000,,,,,,,
738192,738,Toombs County,Toombs County High School,192,H,850,D,66.3,,,,56.1,39.7,81,
738103,738,Toombs County,Toombs County Middle School,103,M,631,D,61.2,,,,,,,
6444069,644,DeKalb County,Towers High School,4069,H,962,F,59.6,,,,11.1,32.8,68.3,
739103,739,Towns County,Towns County Elementary School,103,E,430,C,78.30000000000000,,,,,,,
739204,739,Towns County,Towns County High School,204,H,350,B,83.7,,,,56.5,38.8,92.40000000000000,
739104,739,Towns County,Towns County Middle School,104,M,227,A,91,,,,,,,
740113,740,Treutlen County,Treutlen Elementary School,113,E,557,F,53.8,,,,,,,
740213,740,Treutlen County,Treutlen Middle/High School,213,MH,542,D,69.2,,,,59.6,29.8,78.30000000000000,
660691,660,Fulton County,Tri-Cities High School,691,H,1739,D,64.2,,,,22,50.8,76.7,
667108,667,Gwinnett County,Trickum Middle School ,108,M,2056,B,86.7,,,,,,,
791101,791,Trion City,Trion Elementary School,101,E,630,B,82.10000000000000,,,,,,,
791301,791,Trion City,Trion High School,301,H,410,A,92.10000000000000,,,,56.5,64.8,92.60000000000000,
791201,791,Trion City,Trion Middle School,201,M,283,A,91.40000000000000,,,,,,,
667509,667,Gwinnett County,Trip Elementary School,509,E,1059,A,97.40000000000000,,,,,,,
633181,633,Cobb County,Tritt Elementary School,181,E,879,A,96.80000000000000,,,,,,,
741387,741,Troup County,Troup County High School,387,H,1311,C,72.40000000000000,,,,57.1,50.40000000000000,78,
6763056,676,Houston County,Tucker Elementary School,3056,E,416,B,82.5,,,,,,,
6441070,644,DeKalb County,Tucker High School,1070,H,1763,C,79.10000000000000,,,,50.2,57.6,85.10000000000000,
644605,644,DeKalb County,Tucker Middle School,605,M,1305,C,73,,,,,,,
7553052,755,Whitfield County,Tunnel Hill Elementary School,3052,E,324,C,70.60000000000000,,,,,,,
742196,742,Turner County,Turner County Elementary School,196,E,597,F,59.8,,,,,,,
7423050,742,Turner County,Turner County High School,3050,H,373,D,60.7,,,,49.2,73.90000000000000,96.60000000000000,
742190,742,Turner County,Turner County Middle School,190,M,271,D,60.1,,,,,,,
6473062,647,Dougherty County,Turner Elementary School,3062,E,499,F,52.2,,,,,,,
6482054,648,Douglas County,Turner Middle School,2054,M,779,D,65,,,,,,,
684114,684,Jones County,Turner Woods Elementary School,114,E,576,B,83.10000000000000,,,,,,,
7611416,761,Atlanta Public Schools,Tuskegee Airmen Global Academy,1416,E,679,D,60.40000000000000,,,,,,,
675409,675,Henry County,Tussahaw Elementary School,409,E,748,F,56.90000000000000,,,,,,,
7215564,721,Richmond County,Tutt Middle School,5564,M,468,D,61.5,,,,,,,
743201,743,Twiggs County,Twiggs County High School,201,H,267,C,74.5,,,,55.3,55.90000000000000,90,
743207,743,Twiggs County,Twiggs Middle School,207,M,176,D,68.40000000000000,,,,,,,
653100,653,Emanuel County,Twin City Elementary School,100,E,560,C,71.10000000000000,,,,,,,
688393,688,Lee County,Twin Oaks Elementary School,393,E,757,B,80.5,,,,,,,
6671610,667,Gwinnett County,Twin Rivers Middle School,1610,M,2007,A,93.10000000000000,,,,,,,
625125,625,Chatham County,Tybee Island Maritime Academy,125,E,261,B,88.30000000000000,,,,,,,
631307,631,Clayton County,Unidos Dual Language Elementary School ,307,E,617,C,71.2,,,,,,,
744103,744,Union County,Union County Elementary School,103,E,644,B,83,,,,,,,
744101,744,Union County,Union County High School,101,H,836,A,98,,,,64.8,49.7,98.80000000000000,
744108,744,Union County,Union County Middle School,108,M,635,B,84.10000000000000,,,,,,,
7441050,744,Union County,Union County Primary School,1050,E,540,-,,,,,,,,
611705,611,Bibb County,Union Elementary School,705,E,466,F,54.3,,,,,,,
7104052,710,Paulding County,Union Elementary School,4052,E,448,B,80,,,,,,,
675101,675,Henry County,Union Grove High School,101,H,1532,A,90.2,,,,74.8,54.6,93.7,
675703,675,Henry County,Union Grove Middle School,703,M,1003,B,83.40000000000000,,,,,,,
666201,666,Greene County,Union Point Elementary School,201,EM,355,C,74.8,,,,,,,
699100,699,Meriwether County,Unity Elementary School,100,E,321,F,57.40000000000000,,,,,,,
675303,675,Henry County,Unity Grove Elementary School,303,E,780,D,64.2,,,,,,,
745195,745,Thomaston-Upson County,Upson-Lee High School,195,H,1340,B,81.7,,,,62.7,41.90000000000000,87.40000000000000,
745395,745,Thomaston-Upson County,Upson-Lee Middle School,395,M,877,B,80.60000000000000,,,,,,,
745295,745,Thomaston-Upson County,Upson-Lee North Elementary School,295,E,643,C,73.2,,,,,,,
745105,745,Thomaston-Upson County,Upson-Lee South Elementary School,105,E,1180,-,,,,,,,,
761604,761,Atlanta Public Schools,Usher-Collier Elementary School,604,E,471,D,64,,,,,,,
7820121121,7820121,State Charter School,Utopian Academy for the Arts Charter School,121,M,269,F,55.5,,,,,,,
792273,792,Valdosta City,Valdosta High School,273,H,2103,D,65,,,,51.2,49.7,75.7,
792103,792,Valdosta City,Valdosta Middle School,103,M,940,D,64.90000000000000,,,,,,,
7554052,755,Whitfield County,Valley Point Elementary School,4052,E,513,D,69.60000000000000,,,,,,,
755675,755,Whitfield County,Valley Point Middle School,675,M,446,D,67.5,,,,,,,
715210,715,Polk County,Van Wert Elementary School,210,E,712,D,66.7,,,,,,,
644173,644,DeKalb County,Vanderlyn Elementary School,173,E,684,A,98.5,,,,,,,
7551054,755,Whitfield County,Varnell Elementary School,1054,E,414,B,81,,,,,,,
633191,633,Cobb County,Varner Elementary School,191,E,693,B,89.7,,,,,,,
633197,633,Cobb County,Vaughan Elementary School,197,E,683,B,88.90000000000000,,,,,,,
6111309,611,Bibb County,Veterans Elementary School,1309,E,769,F,52.6,,,,,,,
676111,676,Houston County,Veterans High School,111,H,1600,A,94.60000000000000,,,,77.40000000000000,63.7,92.10000000000000,
706204,706,Muscogee County,Veterans Memorial Middle School,204,M,636,B,81.60000000000000,,,,,,,
707101,707,Newton County,Veterans Memorial Middle School,101,M,671,D,62.5,,,,,,,
658198,658,Forsyth County,Vickery Creek Elementary School,198,E,1168,B,85.60000000000000,,,,,,,
658199,658,Forsyth County,Vickery Creek Middle School,199,M,1229,A,96.60000000000000,,,,,,,
6601316,660,Fulton County,Vickery Mill Elementary School,1316,E,522,D,66.7,,,,,,,
793273,793,Vidalia City,Vidalia Comprehensive High School,273,H,732,C,78.10000000000000,,,,61.7,37.9,91.7,
622705,622,Carroll County,Villa Rica Elementary School,705,E,441,A,94.2,,,,,,,
6225054,622,Carroll County,Villa Rica High School,5054,H,1580,C,79.30000000000000,,,,60.8,27.3,81.40000000000000,
622305,622,Carroll County,Villa Rica Middle School,305,M,489,C,73,,,,,,,
611203,611,Bibb County,Vineville Academy,203,E,513,B,81.30000000000000,,,,,,,
6251058,625,Chatham County,Virginia Heard Elementary School,1058,E,567,C,73.8,,,,,,,
667605,667,Gwinnett County,W. J. Cooper Elementary School,605,E,1293,B,80.2,,,,,,,
710113,710,Paulding County,W.C. Abney Elementary School,113,E,998,B,82.60000000000000,,,,,,,
721393,721,Richmond County,W.S. Hornsby Elementary School,393,E,270,F,59.2,,,,,,,
721115,721,Richmond County,W.S. Hornsby Middle School,115,M,311,F,57.8,,,,,,,
7485050,748,Ware County,Wacona Elementary School,5050,E,691,C,78.80000000000000,,,,,,,
7063069,706,Muscogee County,Waddell Elementary School,3069,E,462,C,77.7,,,,,,,
644309,644,DeKalb County,Wadsworth Magnet School,309,EM,191,A,102.5,,,,,,,
689100,689,Liberty County,Waldo Pafford Elementary School,100,E,611,D,66.2,,,,,,,
691214,691,Long County,Walker Elementary School,214,E,542,D,63.8,,,,,,,
7472052,747,Walton County,Walker Park Elementary School,2052,E,650,D,60.6,,,,,,,
7211064,721,Richmond County,Walker Traditional Elementary School,1064,EM,818,A,97.7,,,,,,,
675208,675,Henry County,Walnut Creek Elementary School,208,E,669,F,50.40000000000000,,,,,,,
667193,667,Gwinnett County,Walnut Grove Elementary School,193,E,879,A,90,,,,,,,
747195,747,Walton County,Walnut Grove Elementary School,195,E,614,D,62.3,,,,,,,
747111,747,Walton County,Walnut Grove High School,111,H,1457,C,77.7,,,,63.6,28,86.2,
633175,633,Cobb County,Walton High School,175,H,2693,A,101,,,,89.90000000000000,69.90000000000000,94.5,
748195,748,Ware County,Ware County High School,195,H,1578,B,87.40000000000000,,,,64.40000000000000,33.7,88.30000000000000,
748395,748,Ware County,Ware County Middle School,395,M,745,C,79.30000000000000,,,,,,,
7483052,748,Ware County,Waresboro Elementary School,3052,E,445,B,86.5,,,,,,,
6764056,676,Houston County,Warner Robins High School,4056,H,1542,C,73.8,,,,60.40000000000000,50.3,81,
6765056,676,Houston County,Warner Robins Middle School,5056,M,757,C,78.30000000000000,,,,,,,
749205,749,Warren County,Warren County High School,205,H,136,C,74.40000000000000,,,,51.5,65.5,87.5,
749105,749,Warren County,Warren County Middle School,105,M,136,D,66.10000000000000,,,,,,,
7212064,721,Richmond County,Warren Road Elementary School,2064,E,577,C,78.80000000000000,,,,,,,
7501052,750,Washington County,Washington County High School,1052,H,848,C,72.2,,,,51.1,37.6,87.90000000000000,
665174,665,Grady County,Washington Middle School,174,M,665,F,58.7,,,,,,,
679100,679,Jasper County,Washington Park Elementary School,100,E,546,C,70.90000000000000,,,,,,,
757110,757,Wilkes County,Washington-Wilkes Comprehensive High School,110,H,422,B,87.90000000000000,,,,58.2,37,82.30000000000000,
757205,757,Wilkes County,Washington-Wilkes Elementary School,205,E,237,D,64.40000000000000,,,,,,,
757210,757,Wilkes County,Washington-Wilkes Middle School,210,M,337,C,75.10000000000000,,,,,,,
757105,757,Wilkes County,Washington-Wilkes Primary School,105,E,485,-,,,,,,,,
669276,669,Hall County,Wauka Mountain Elementary School,276,E,573,C,74.90000000000000,,,,,,,
748295,748,Ware County,Waycross Middle School,295,M,560,D,67.60000000000000,,,,,,,
751101,751,Wayne County,Wayne County High School,101,H,1511,C,77.80000000000000,,,,64.90000000000000,22.5,87.10000000000000,
6172056,617,Burke County,Waynesboro Primary School,2056,E,750,-,,,,,,,,
613101,613,Brantley County,Waynesville Primary School,101,E,385,-,,,,,,,,
611505,611,Bibb County,Weaver Middle School,505,M,809,F,57.5,,,,,,,
660497,660,Fulton County,Webb Bridge Middle School,497,M,1276,A,98.2,,,,,,,
752104,752,Webster County,Webster County Elementary/Middle School,104,EM,243,D,66.40000000000000,,,,,,,
752108,752,Webster County,Webster County High School,108,H,111,C,72.8,,,,65.2,60.90000000000000,88,
638201,638,Coweta County,Welch Elementary School,201,E,789,C,72,,,,,,,
7065069,706,Muscogee County,Wesley Heights Elementary School,5069,E,395,F,54,,,,,,,
7611208,761,Atlanta Public Schools,Wesley International Academy,1208,EM,783,D,66,,,,,,,
675194,675,Henry County,Wesley Lakes Elementary School,194,E,631,D,61.6,,,,,,,
643105,643,Decatur County,West Bainbridge Elementary School,105,E,502,C,76.2,,,,,,,
785173,785,Rome City,West Central Elementary School,173,EM,646,C,72.10000000000000,,,,,,,
625200,625,Chatham County,West Chatham Elementary School,200,E,773,C,73.2,,,,,,,
625199,625,Chatham County,West Chatham Middle School,199,M,840,D,65,,,,,,,
6312062,631,Clayton County,West Clayton Elementary School,2062,E,555,D,69,,,,,,,
7852054,785,Rome City,West End Elementary School,2054,EM,783,B,88.80000000000000,,,,,,,
655293,655,Fannin County,West Fannin Elementary School,293,E,464,C,71.90000000000000,,,,,,,
658107,658,Forsyth County,West Forsyth High School,107,H,2600,A,91.10000000000000,,,,83.10000000000000,74.7,92.60000000000000,
6343052,634,Coffee County,West Green Elementary School,3052,E,318,C,78.2,,,,,,,
669189,669,Hall County,West Hall High School,189,H,1139,C,74.8,,,,57.1,53.6,95.10000000000000,
669294,669,Hall County,West Hall Middle School,294,M,831,C,74.2,,,,,,,
6714050,671,Haralson County,West Haralson Elementary School,4050,E,365,C,72,,,,,,,
678101,678,Jackson County,West Jackson Elementary School,101,E,790,C,78.5,,,,,,,
678297,678,Jackson County,West Jackson Middle School,297,M,983,C,79.2,,,,,,,
687110,687,Laurens County,West Laurens High School,110,H,1236,B,83,,,,75,32.3,86.80000000000000,
6872054,687,Laurens County,West Laurens Middle School,2054,M,973,C,78.80000000000000,,,,,,,
7612569,761,Atlanta Public Schools,West Manor Elementary School,2569,E,269,B,83.5,,,,,,,
707298,707,Newton County,West Newton Elementary School,298,E,709,D,60.90000000000000,,,,,,,
741187,741,Troup County,West Point Elementary School,187,E,363,C,74.8,,,,,,,
6231054,623,Catoosa County,West Side Elementary School,1054,E,425,D,67.8,,,,,,,
7815052,781,Marietta City,West Side Elementary School,5052,E,522,B,89.90000000000000,,,,,,,
6475062,647,Dougherty County,West Town Elementary School,5062,E,421,D,63.8,,,,,,,
773115,773,Decatur City,Westchester Elementary School,115,E,292,-,,,,,,,,
6385056,638,Coweta County,Western Elementary School,5056,E,388,D,68.2,,,,,,,
6605069,660,Fulton County,Westlake High School,5069,H,2181,B,80.5,,,,43.5,49.90000000000000,90.90000000000000,
636173,636,Columbia County,Westmont Elementary School,173,E,540,C,79.7,,,,,,,
6474062,647,Dougherty County,Westover High School,4062,H,1265,D,69.90000000000000,,,,53.5,40.90000000000000,87.7,
761314,761,Atlanta Public Schools,Westside Atlanta Charter School,314,E,242,C,70.60000000000000,,,,,,,
692111,692,Lowndes County,Westside Elementary School,111,E,873,B,85,,,,,,,
715174,715,Polk County,Westside Elementary School,174,E,538,C,76.7,,,,,,,
6345050,634,Coffee County,Westside Elementary School,5050,E,524,B,84.2,,,,,,,
6762058,676,Houston County,Westside Elementary School,2058,E,539,D,61.40000000000000,,,,,,,
7552054,755,Whitfield County,Westside Elementary School,2054,E,608,D,65.7,,,,,,,
611198,611,Bibb County,Westside High School,198,H,1128,D,67.60000000000000,,,,41.90000000000000,34,74.8,
7212574,721,Richmond County,Westside High School,2574,H,746,C,77.60000000000000,,,,56.3,45.5,85.10000000000000,
607198,607,Barrow County,Westside Middle School,198,M,697,D,69.7,,,,,,,
755775,755,Whitfield County,Westside Middle School,775,M,459,B,83.30000000000000,,,,,,,
772173,772,Dalton City,Westwood Elementary School,173,E,560,C,71.40000000000000,,,,,,,
7531052,753,Wheeler County,Wheeler County Elementary School,1052,E,439,C,71,,,,,,,
7533052,753,Wheeler County,Wheeler County High School,3052,H,266,D,63.6,,,,56.7,38.7,87.10000000000000,
7531053,753,Wheeler County,Wheeler County Middle School,1053,M,239,F,59,,,,,,,
6331069,633,Cobb County,Wheeler High School,1069,H,2165,A,90.30000000000000,,,,69.5,48.40000000000000,81.10000000000000,
6651054,665,Grady County,Whigham Elementary School,1054,EM,499,B,81,,,,,,,
629391,629,Clarke County,Whit Davis Road Elementary School,391,E,551,B,86.7,,,,,,,
6251070,625,Chatham County,White Bluff Elementary School,1070,E,629,D,66.3,,,,,,,
754204,754,White County,White County 9th Grade Academy,204,H,316,B,88.30000000000000,,,,,,,
754105,754,White County,White County High School,105,H,813,B,86.10000000000000,,,,65.10000000000000,50.2,95,
754174,754,White County,White County Middle School,174,M,927,C,77.30000000000000,,,,,,,
608175,608,Bartow County,White Elementary School,175,E,570,C,78.30000000000000,,,,,,,
638189,638,Coweta County,White Oak Elementary School,189,E,617,B,85.80000000000000,,,,,,,
6671310,667,Gwinnett County,White Oak Elementary School,1310,E,786,B,89.7,,,,,,,
6691058,669,Hall County,White Sulphur Elementary School,1058,E,485,D,64,,,,,,,
6291062,629,Clarke County,Whitehead Road Elementary School,1062,E,732,C,74.10000000000000,,,,,,,
622477,622,Carroll County,Whitesburg Elementary School,477,E,317,A,90.30000000000000,,,,,,,
741497,741,Troup County,Whitesville Road Elementary School,497,E,501,B,80,,,,,,,
656105,656,Fayette County,Whitewater High School,105,H,1468,B,89.80000000000000,,,,79.7,51.8,92.30000000000000,
656391,656,Fayette County,Whitewater Middle School,391,M,882,A,94.10000000000000,,,,,,,
658213,658,Forsyth County,Whitlow Elementary School,213,E,1137,B,85.90000000000000,,,,,,,
668112,668,Habersham County,Wilbanks Middle School,112,M,496,C,76.60000000000000,,,,,,,
756195,756,Wilcox County,Wilcox County Elementary School,195,E,552,C,73,,,,,,,
756201,756,Wilcox County,Wilcox County High School,201,H,323,C,74.7,,,,60.5,36.4,89.7,
756101,756,Wilcox County,Wilcox County Middle School,101,M,274,C,77.5,,,,,,,
758175,758,Wilkinson County,Wilkinson County Elementary School,175,E,340,C,72.90000000000000,,,,,,,
7583050,758,Wilkinson County,Wilkinson County High School,3050,H,416,D,66,,,,47.7,41.8,93.30000000000000,
758275,758,Wilkinson County,Wilkinson County Middle School,275,M,299,C,76.7,,,,,,,
7581050,758,Wilkinson County,Wilkinson County Primary School,1050,E,331,-,,,,,,,,
721104,721,Richmond County,Wilkinson Gardens Elementary School,104,E,435,F,56.8,,,,,,,
602187,602,Atkinson County,Willacoochee Elementary School,187,E,179,B,83.60000000000000,,,,,,,
616198,616,Bulloch County,William James Middle School,198,M,657,D,65.90000000000000,,,,,,,
611383,611,Bibb County,Williams Elementary School,383,E,258,F,58.40000000000000,,,,,,,
748196,748,Ware County,Williams Heights Elementary School,196,E,498,B,84.7,,,,,,,
635111,635,Colquitt County,Willie J. Williams Middle School,111,M,1342,F,58.7,,,,,,,
721290,721,Richmond County,Willis Foreman Elementary School,290,E,288,F,53.6,,,,,,,
638103,638,Coweta County,Willis Road Elementary School,103,E,679,B,80,,,,,,,
